9.39 0.0367701 -1.04742
9.4 0.0262959 -1.04779
9.41 0.015818 -1.04805
9.42 0.00533747 -1.04821
9.43 -0.00514463 -1.04826
9.44 -0.0156273 -1.04821
9.45 -0.0261094 -1.04806
9.46 -0.03659 -1.0478
9.47 -0.0470679 -1.04743
9.48 -0.0575422 -1.04696
9.49 -0.0680118 -1.04638
9.5 -0.0784756 -1.0457
9.51 -0.0889327 -1.04492
9.52 -0.0993819 -1.04403
9.53 -0.109822 -1.04304
9.54 -0.120252 -1.04194
9.55 -0.130672 -1.04073
9.56 -0.141079 -1.03943
9.57 -0.151473 -1.03802
9.58 -0.161854 -1.0365
9.59 -0.172219 -1.03488
9.6 -0.182568 -1.03316
9.61 -0.192899 -1.03134
9.62 -0.203212 -1.02941
9.63 -0.213507 -1.02737
9.64 -0.22378 -1.02524
9.65 -0.234033 -1.023
9.66 -0.244263 -1.02066
9.67 -0.254469 -1.01822
9.68 -0.264652 -1.01567
9.69 -0.274808 -1.01303
9.7 -0.284939 -1.01028
9.71 -0.295041 -1.00743
9.72 -0.305116 -1.00448
9.73 -0.31516 -1.00143
9.74 -0.325175 -0.998277
9.75 -0.335158 -0.995025
9.76 -0.345108 -0.991674
9.77 -0.355025 -0.988223
9.78 -0.364907 -0.984672
9.79 -0.374753 -0.981023
9.8 -0.384564 -0.977276
9.81 -0.394336 -0.97343
9.82 -0.404071 -0.969487
9.83 -0.413766 -0.965446
9.84 -0.42342 -0.961309
9.85 -0.433033 -0.957074
9.86 -0.442604 -0.952744
9.87 -0.452131 -0.948318
9.88 -0.461615 -0.943797
9.89 -0.471052 -0.93918
9.9 -0.480444 -0.93447
9.91 -0.489789 -0.929666
9.92 -0.499086 -0.924768
9.93 -0.508333 -0.919777
9.94 -0.517531 -0.914693
9.95 -0.526678 -0.909518
9.96 -0.535773 -0.904251
9.97 -0.544816 -0.898894
9.98 -0.553805 -0.893445
9.99 -0.562739 -0.887907
10 -0.571618 -0.88228
10.01 -0.580441 -0.876564
10.02 -0.589207 -0.870759
10.03 -0.597914 -0.864867
10.04 -0.606563 -0.858888
10.05 -0.615152 -0.852823
10.06 -0.62368 -0.846671
10.07 -0.632147 -0.840434
10.08 -0.640551 -0.834113
10.09 -0.648892 -0.827707
10.1 -0.657169 -0.821218
10.11 -0.665381 -0.814647
10.12 -0.673528 -0.807993
10.13 -0.681608 -0.801258
10.14 -0.68962 -0.794442
10.15 -0.697565 -0.787545
10.16 -0.70544 -0.78057
10.17 -0.713246 -0.773515
10.18 -0.720981 -0.766383
10.19 -0.728645 -0.759173
10.2 -0.736237 -0.751887
10.21 -0.743756 -0.744524
10.22 -0.751201 -0.737087
10.23 -0.758572 -0.729575
10.24 -0.765867 -0.721989
10.25 -0.773087 -0.71433
10.26 -0.780231 -0.706599
10.27 -0.787297 -0.698797
10.28 -0.794285 -0.690924
10.29 -0.801194 -0.682981
10.3 -0.808024 -0.674969
10.31 -0.814773 -0.666889
10.32 -0.821442 -0.658741
10.33 -0.82803 -0.650527
10.34 -0.834535 -0.642247
10.35 -0.840957 -0.633901
10.36 -0.847296 -0.625492
10.37 -0.853551 -0.617019
10.38 -0.859721 -0.608483
10.39 -0.865806 -0.599886
10.4 -0.871805 -0.591228
10.41 -0.877717 -0.58251
10.42 -0.883543 -0.573733
10.43 -0.88928 -0.564897
10.44 -0.894929 -0.556004
10.45 -0.900489 -0.547055
10.46 -0.905959 -0.53805
10.47 -0.91134 -0.528991
10.48 -0.91663 -0.519877
10.49 -0.921829 -0.510711
10.5 -0.926936 -0.501493
10.51 -0.931951 -0.492223
10.52 -0.936873 -0.482904
10.53 -0.941702 -0.473535
10.54 -0.946437 -0.464118
10.55 -0.951078 -0.454654
10.56 -0.955625 -0.445143
10.57 -0.960076 -0.435587
10.58 -0.964432 -0.425986
10.59 -0.968692 -0.416342
10.6 -0.972856 -0.406655
10.61 -0.976922 -0.396926
10.62 -0.980891 -0.387157
10.63 -0.984763 -0.377348
10.64 -0.988536 -0.3675
10.65 -0.992211 -0.357615
10.66 -0.995788 -0.347693
10.67 -0.999265 -0.337735
10.68 -1.00264 -0.327742
10.69 -1.00592 -0.317716
10.7 -1.0091 -0.307657
10.71 -1.01217 -0.297566
10.72 -1.01515 -0.287444
10.73 -1.01802 -0.277293
10.74 -1.0208 -0.267112
10.75 -1.02347 -0.256904
10.76 -1.02604 -0.24667
10.77 -1.0285 -0.236409
10.78 -1.03087 -0.226124
10.79 -1.03313 -0.215816
10.8 -1.03529 -0.205484
10.81 -1.03734 -0.195132
10.82 -1.03929 -0.184758
10.83 -1.04114 -0.174365
10.84 -1.04288 -0.163954
10.85 -1.04452 -0.153525
10.86 -1.04606 -0.14308
10.87 -1.04749 -0.132619
10.88 -1.04882 -0.122144
10.89 -1.05004 -0.111656
10.9 -1.05115 -0.101156
10.91 -1.05217 -0.0906441
10.92 -1.05307 -0.0801225
10.93 -1.05387 -0.0695918
10.94 -1.05457 -0.0590531
10.95 -1.05516 -0.0485074
10.96 -1.05564 -0.0379558
10.97 -1.05602 -0.0273993
10.98 -1.0563 -0.0168391
10.99 -1.05647 -0.00627612
11 -1.05653 0.00428855
11.01 -1.05649 0.0148538
11.02 -1.05634 0.0254187
11.03 -1.05608 0.0359821
11.04 -1.05572 0.0465429
11.05 -1.05526 0.0571001
11.06 -1.05469 0.0676527
11.07 -1.05401 0.0781996
11.08 -1.05323 0.0887397
11.09 -1.05234 0.099272
11.1 -1.05135 0.109795
11.11 -1.05025 0.120309
11.12 -1.04905 0.130811
11.13 -1.04774 0.141302
11.14 -1.04633 0.151779
11.15 -1.04481 0.162243
11.16 -1.04319 0.172691
11.17 -1.04146 0.183122
11.18 -1.03963 0.193537
11.19 -1.03769 0.203933
11.2 -1.03565 0.21431
11.21 -1.03351 0.224667
11.22 -1.03126 0.235002
11.23 -1.02891 0.245315
11.24 -1.02646 0.255604
11.25 -1.0239 0.265868
11.26 -1.02125 0.276107
11.27 -1.01848 0.28632
11.28 -1.01562 0.296505
11.29 -1.01266 0.306661
11.3 -1.00959 0.316787
11.31 -1.00642 0.326883
11.32 -1.00315 0.336948
11.33 -0.999784 0.346979
11.34 -0.996314 0.356977
11.35 -0.992744 0.36694
11.36 -0.989075 0.376867
11.37 -0.985306 0.386758
11.38 -0.981438 0.396611
11.39 -0.977472 0.406426
11.4 -0.973408 0.4162
11.41 -0.969246 0.425934
11.42 -0.964987 0.435627
11.43 -0.96063 0.445277
11.44 -0.956178 0.454883
11.45 -0.951629 0.464445
11.46 -0.946984 0.473961
11.47 -0.942245 0.483431
11.48 -0.93741 0.492853
11.49 -0.932482 0.502228
11.5 -0.92746 0.511552
11.51 -0.922344 0.520827
11.52 -0.917136 0.53005
11.53 -0.911835 0.539222
11.54 -0.906443 0.54834
11.55 -0.90096 0.557405
11.56 -0.895386 0.566414
11.57 -0.889721 0.575368
11.58 -0.883968 0.584265
11.59 -0.878125 0.593105
11.6 -0.872194 0.601886
11.61 -0.866175 0.610608
11.62 -0.860069 0.61927
11.63 -0.853876 0.62787
11.64 -0.847598 0.636409
11.65 -0.841234 0.644885
11.66 -0.834785 0.653298
11.67 -0.828252 0.661645
11.68 -0.821635 0.669928
11.69 -0.814936 0.678144
11.7 -0.808155 0.686294
11.71 -0.801292 0.694375
11.72 -0.794348 0.702388
11.73 -0.787324 0.710332
11.74 -0.780221 0.718205
11.75 -0.773039 0.726007
11.76 -0.765779 0.733737
11.77 -0.758441 0.741395
11.78 -0.751027 0.74898
11.79 -0.743537 0.75649
11.8 -0.735973 0.763925
11.81 -0.728333 0.771285
11.82 -0.72062 0.778568
11.83 -0.712835 0.785775
11.84 -0.704977 0.792903
11.85 -0.697048 0.799953
11.86 -0.689048 0.806923
11.87 -0.680979 0.813814
11.88 -0.672841 0.820623
11.89 -0.664635 0.827352
11.9 -0.656361 0.833998
11.91 -0.648021 0.840562
11.92 -0.639616 0.847042
11.93 -0.631145 0.853438
11.94 -0.622611 0.85975
11.95 -0.614013 0.865976
11.96 -0.605354 0.872116
11.97 -0.596633 0.878169
11.98 -0.587851 0.884136
11.99 -0.57901 0.890014
12 -0.570109 0.895804
12.01 -0.561151 0.901505
12.02 -0.552136 0.907117
12.03 -0.543065 0.912638
12.04 -0.533939 0.918069
12.05 -0.524758 0.923408
12.06 -0.515524 0.928656
12.07 -0.506237 0.933811
12.08 -0.496899 0.938874
12.09 -0.487511 0.943843
12.1 -0.478072 0.948718
12.11 -0.468585 0.953498
12.12 -0.45905 0.958184
12.13 -0.449468 0.962775
12.14 -0.43984 0.967269
12.15 -0.430168 0.971668
12.16 -0.420451 0.975969
12.17 -0.410691 0.980174
12.18 -0.40089 0.984281
12.19 -0.391047 0.98829
12.2 -0.381164 0.9922
12.21 -0.371242 0.996012
12.22 -0.361282 0.999724
12.23 -0.351284 1.00334
12.24 -0.341251 1.00685
12.25 -0.331183 1.01026
12.26 -0.32108 1.01357
12.27 -0.310944 1.01679
12.28 -0.300776 1.01989
12.29 -0.290577 1.0229
12.3 -0.280348 1.02581
12.31 -0.27009 1.02861
12.32 -0.259804 1.03131
12.33 -0.249491 1.03391
12.34 -0.239152 1.03641
12.35 -0.228788 1.0388
12.36 -0.2184 1.04108
12.37 -0.207989 1.04327
12.38 -0.197556 1.04535
12.39 -0.187103 1.04732
12.4 -0.17663 1.0492
12.41 -0.166138 1.05096
12.42 -0.155628 1.05262
12.43 -0.145102 1.05418
12.44 -0.13456 1.05563
12.45 -0.124004 1.05698
12.46 -0.113434 1.05822
12.47 -0.102852 1.05935
12.48 -0.0922584 1.06038
12.49 -0.0816546 1.0613
12.5 -0.0710416 1.06212
12.51 -0.0604204 1.06283
12.52 -0.0497921 1.06343
12.53 -0.0391578 1.06393
12.54 -0.0285185 1.06432
12.55 -0.0178753 1.06461
12.56 -0.00722922 1.06479
12.57 0.00341864 1.06486
12.58 0.0140672 1.06482
12.59 0.0247155 1.06468
12.6 0.0353623 1.06444
12.61 0.0460067 1.06408
12.62 0.0566475 1.06362
12.63 0.0672837 1.06306
12.64 0.0779143 1.06238
12.65 0.0885381 1.0616
12.66 0.0991542 1.06072
12.67 0.109761 1.05973
12.68 0.120359 1.05863
12.69 0.130945 1.05743
12.7 0.141519 1.05612
12.71 0.15208 1.0547
12.72 0.162627 1.05318
12.73 0.173159 1.05155
12.74 0.183675 1.04982
12.75 0.194173 1.04799
12.76 0.204653 1.04604
12.77 0.215113 1.044
12.78 0.225553 1.04185
12.79 0.235972 1.03959
12.8 0.246368 1.03723
12.81 0.25674 1.03477
12.82 0.267088 1.0322
12.83 0.27741 1.02953
12.84 0.287705 1.02676
12.85 0.297972 1.02388
12.86 0.308211 1.0209
12.87 0.31842 1.01782
12.88 0.328598 1.01463
12.89 0.338745 1.01135
12.9 0.348858 1.00796
12.91 0.358938 1.00447
12.92 0.368982 1.00088
12.93 0.378991 0.997191
12.94 0.388963 0.993401
12.95 0.398897 0.989511
12.96 0.408792 0.985522
12.97 0.418647 0.981435
12.98 0.428462 0.977248
12.99 0.438234 0.972963
13 0.447964 0.968581
13.01 0.45765 0.964101
13.02 0.467291 0.959525
13.03 0.476886 0.954852
13.04 0.486435 0.950083
13.05 0.495935 0.945219
13.06 0.505388 0.940259
13.07 0.51479 0.935206
13.08 0.524142 0.930058
13.09 0.533443 0.924816
13.1 0.542691 0.919482
13.11 0.551886 0.914055
13.12 0.561026 0.908536
13.13 0.570112 0.902926
13.14 0.579141 0.897225
13.15 0.588113 0.891433
13.16 0.597028 0.885552
13.17 0.605883 0.879582
13.18 0.614679 0.873523
13.19 0.623414 0.867376
13.2 0.632088 0.861142
13.21 0.640699 0.854821
13.22 0.649247 0.848414
13.23 0.657732 0.841922
13.24 0.666151 0.835344
13.25 0.674504 0.828683
13.26 0.682791 0.821938
13.27 0.69101 0.81511
13.28 0.699162 0.8082
13.29 0.707244 0.801208
13.3 0.715256 0.794136
13.31 0.723197 0.786983
13.32 0.731067 0.779751
13.33 0.738864 0.772441
13.34 0.746589 0.765052
13.35 0.754239 0.757586
13.36 0.761815 0.750044
13.37 0.769316 0.742426
13.38 0.77674 0.734732
13.39 0.784087 0.726965
13.4 0.791357 0.719124
13.41 0.798548 0.711211
13.42 0.80566 0.703225
13.43 0.812692 0.695168
13.44 0.819644 0.687042
13.45 0.826515 0.678845
13.46 0.833303 0.67058
13.47 0.840009 0.662247
13.48 0.846631 0.653847
13.49 0.85317 0.645381
13.5 0.859624 0.636849
13.51 0.865992 0.628253
13.52 0.872275 0.619593
13.53 0.87847 0.61087
13.54 0.884579 0.602085
13.55 0.8906 0.593239
13.56 0.896532 0.584333
13.57 0.902376 0.575368
13.58 0.908129 0.566344
13.59 0.913793 0.557263
13.6 0.919366 0.548125
13.61 0.924847 0.538931
13.62 0.930236 0.529683
13.63 0.935533 0.520381
13.64 0.940737 0.511025
13.65 0.945847 0.501618
13.66 0.950863 0.49216
13.67 0.955785 0.482651
13.68 0.960611 0.473093
13.69 0.965342 0.463487
13.7 0.969977 0.453833
13.71 0.974515 0.444134
13.72 0.978957 0.434389
13.73 0.983301 0.424599
13.74 0.987547 0.414766
13.75 0.991694 0.404891
13.76 0.995743 0.394974
13.77 0.999693 0.385016
13.78 1.00354 0.375019
13.79 1.00729 0.364984
13.8 1.01094 0.354911
13.81 1.01449 0.344801
13.82 1.01794 0.334657
13.83 1.02129 0.324477
13.84 1.02453 0.314264
13.85 1.02767 0.304019
13.86 1.03071 0.293742
13.87 1.03365 0.283435
13.88 1.03649 0.273099
13.89 1.03922 0.262734
13.9 1.04184 0.252341
13.91 1.04437 0.241923
13.92 1.04679 0.231479
13.93 1.0491 0.221011
13.94 1.05131 0.21052
13.95 1.05342 0.200007
13.96 1.05542 0.189473
13.97 1.05731 0.178919
13.98 1.0591 0.168346
13.99 1.06078 0.157755
14 1.06236 0.147147
14.01 1.06383 0.136523
14.02 1.0652 0.125885
14.03 1.06646 0.115233
14.04 1.06761 0.104569
14.05 1.06866 0.0938924
14.06 1.06959 0.0832058
14.07 1.07043 0.0725099
14.08 1.07115 0.0618056
14.09 1.07177 0.0510941
14.1 1.07228 0.0403764
14.11 1.07268 0.0296536
14.12 1.07298 0.0189268
14.13 1.07317 0.00819694
14.14 1.07325 -0.00253476
14.15 1.07323 -0.0132673
14.16 1.07309 -0.0239996
14.17 1.07285 -0.0347305
14.18 1.07251 -0.045459
14.19 1.07205 -0.0561841
14.2 1.07149 -0.0669046
14.21 1.07082 -0.0776195
14.22 1.07005 -0.0883278
14.23 1.06916 -0.0990282
14.24 1.06817 -0.10972
14.25 1.06707 -0.120402
14.26 1.06587 -0.131072
14.27 1.06456 -0.141731
14.28 1.06314 -0.152377
14.29 1.06162 -0.163008
14.3 1.05999 -0.173624
14.31 1.05825 -0.184224
14.32 1.05641 -0.194807
14.33 1.05446 -0.205371
14.34 1.05241 -0.215915
14.35 1.05025 -0.226439
14.36 1.04798 -0.236942
14.37 1.04562 -0.247422
14.38 1.04314 -0.257878
14.39 1.04056 -0.268309
14.4 1.03788 -0.278715
14.41 1.03509 -0.289094
14.42 1.0322 -0.299445
14.43 1.02921 -0.309767
14.44 1.02611 -0.320059
14.45 1.02291 -0.33032
14.46 1.01961 -0.340549
14.47 1.0162 -0.350745
14.48 1.01269 -0.360907
14.49 1.00908 -0.371034
14.5 1.00537 -0.381125
14.51 1.00156 -0.391179
14.52 0.99765 -0.401194
14.53 0.993638 -0.411171
14.54 0.989526 -0.421107
14.55 0.985315 -0.431002
14.56 0.981005 -0.440855
14.57 0.976597 -0.450665
14.58 0.97209 -0.460431
14.59 0.967486 -0.470152
14.6 0.962784 -0.479827
14.61 0.957986 -0.489455
14.62 0.953091 -0.499035
14.63 0.948101 -0.508566
14.64 0.943015 -0.518047
14.65 0.937835 -0.527477
14.66 0.93256 -0.536855
14.67 0.927192 -0.546181
14.68 0.92173 -0.555453
14.69 0.916175 -0.56467
14.7 0.910529 -0.573832
14.71 0.90479 -0.582937
14.72 0.898961 -0.591985
14.73 0.893041 -0.600975
14.74 0.887031 -0.609905
14.75 0.880932 -0.618775
14.76 0.874745 -0.627585
14.77 0.868469 -0.636332
14.78 0.862105 -0.645017
14.79 0.855655 -0.653638
14.8 0.849119 -0.662194
14.81 0.842497 -0.670686
14.82 0.83579 -0.679111
14.83 0.828999 -0.687469
14.84 0.822124 -0.695759
14.85 0.815167 -0.70398
14.86 0.808127 -0.712131
14.87 0.801006 -0.720213
14.88 0.793803 -0.728223
14.89 0.786521 -0.736161
14.9 0.77916 -0.744026
14.91 0.771719 -0.751818
14.92 0.764201 -0.759535
14.93 0.756606 -0.767177
14.94 0.748934 -0.774743
14.95 0.741187 -0.782232
14.96 0.733364 -0.789644
14.97 0.725468 -0.796978
14.98 0.717498 -0.804232
14.99 0.709456 -0.811407
15 0.701342 -0.818502
15.01 0.693157 -0.825515
15.02 0.684901 -0.832447
15.03 0.676577 -0.839296
15.04 0.668184 -0.846062
15.05 0.659723 -0.852744
15.06 0.651196 -0.859341
15.07 0.642603 -0.865853
15.08 0.633944 -0.872279
15.09 0.625221 -0.878618
15.1 0.616435 -0.88487
15.11 0.607586 -0.891035
15.12 0.598676 -0.897111
15.13 0.589705 -0.903097
15.14 0.580674 -0.908994
15.15 0.571584 -0.914801
15.16 0.562436 -0.920517
15.17 0.553231 -0.926141
15.18 0.543969 -0.931674
15.19 0.534653 -0.937113
15.2 0.525282 -0.94246
15.21 0.515857 -0.947713
15.22 0.50638 -0.952871
15.23 0.496851 -0.957935
15.24 0.487272 -0.962904
15.25 0.477643 -0.967776
15.26 0.467965 -0.972553
15.27 0.458239 -0.977232
15.28 0.448467 -0.981815
15.29 0.438649 -0.986299
15.3 0.428786 -0.990686
15.31 0.418879 -0.994974
15.32 0.408929 -0.999163
15.33 0.398938 -1.00325
15.34 0.388905 -1.00724
15.35 0.378833 -1.01113
15.36 0.368721 -1.01492
15.37 0.358572 -1.01861
15.38 0.348386 -1.02219
15.39 0.338164 -1.02568
15.4 0.327908 -1.02906
15.41 0.317617 -1.03234
15.42 0.307294 -1.03551
15.43 0.296939 -1.03859
15.44 0.286553 -1.04155
15.45 0.276137 -1.04442
15.46 0.265693 -1.04718
15.47 0.255221 -1.04984
15.48 0.244723 -1.05239
15.49 0.234199 -1.05484
15.5 0.22365 -1.05718
15.51 0.213079 -1.05942
15.52 0.202484 -1.06155
15.53 0.191869 -1.06357
15.54 0.181233 -1.06549
15.55 0.170578 -1.0673
15.56 0.159905 -1.06901
15.57 0.149215 -1.07061
15.58 0.138509 -1.0721
15.59 0.127788 -1.07349
15.6 0.117053 -1.07476
15.61 0.106306 -1.07593
15.62 0.0955464 -1.077
15.63 0.0847764 -1.07795
15.64 0.0739969 -1.0788
15.65 0.0632089 -1.07954
15.66 0.0524135 -1.08017
15.67 0.0416117 -1.0807
15.68 0.0308048 -1.08111
15.69 0.0199937 -1.08142
15.7 0.00917947 -1.08162
15.71 -0.00163674 -1.08171
15.72 -0.0124539 -1.0817
15.73 -0.0232708 -1.08157
15.74 -0.0340865 -1.08134
15.75 -0.0448999 -1.081
15.76 -0.0557099 -1.08055
15.77 -0.0665154 -1.07999
15.78 -0.0773153 -1.07933
15.79 -0.0881085 -1.07855
15.8 -0.0988941 -1.07767
15.81 -0.109671 -1.07668
15.82 -0.120438 -1.07559
15.83 -0.131193 -1.07438
15.84 -0.141937 -1.07307
15.85 -0.152668 -1.07165
15.86 -0.163385 -1.07012
15.87 -0.174086 -1.06849
15.88 -0.184771 -1.06675
15.89 -0.195438 -1.0649
15.9 -0.206087 -1.06295
15.91 -0.216717 -1.06089
15.92 -0.227325 -1.05872
15.93 -0.237913 -1.05645
15.94 -0.248477 -1.05407
15.95 -0.259018 -1.05158
15.96 -0.269534 -1.04899
15.97 -0.280024 -1.0463
15.98 -0.290487 -1.0435
15.99 -0.300921 -1.04059
16 -0.311327 -1.03758
16.01 -0.321703 -1.03447
16.02 -0.332048 -1.03125
16.03 -0.34236 -1.02793
16.04 -0.35264 -1.02451
16.05 -0.362885 -1.02098
16.06 -0.373095 -1.01735
16.07 -0.383268 -1.01362
16.08 -0.393404 -1.00979
16.09 -0.403502 -1.00585
16.1 -0.413561 -1.00182
16.11 -0.423579 -0.997684
16.12 -0.433556 -0.993448
16.13 -0.44349 -0.989113
16.14 -0.453381 -0.984678
16.15 -0.463228 -0.980144
16.16 -0.47303 -0.975512
16.17 -0.482785 -0.970782
16.18 -0.492493 -0.965954
16.19 -0.502152 -0.961029
16.2 -0.511762 -0.956007
16.21 -0.521323 -0.95089
16.22 -0.530831 -0.945676
16.23 -0.540288 -0.940368
16.24 -0.549692 -0.934965
16.25 -0.559042 -0.929468
16.26 -0.568336 -0.923878
16.27 -0.577575 -0.918195
16.28 -0.586757 -0.912419
16.29 -0.595881 -0.906551
16.3 -0.604947 -0.900592
16.31 -0.613953 -0.894543
16.32 -0.622898 -0.888403
16.33 -0.631782 -0.882174
16.34 -0.640604 -0.875857
16.35 -0.649362 -0.869451
16.36 -0.658057 -0.862957
16.37 -0.666686 -0.856376
16.38 -0.67525 -0.84971
16.39 -0.683747 -0.842957
16.4 -0.692177 -0.83612
16.41 -0.700538 -0.829198
16.42 -0.70883 -0.822192
16.43 -0.717052 -0.815104
16.44 -0.725203 -0.807934
16.45 -0.733282 -0.800682
16.46 -0.741289 -0.793349
16.47 -0.749223 -0.785936
16.48 -0.757082 -0.778444
16.49 -0.764866 -0.770873
16.5 -0.772575 -0.763224
16.51 -0.780207 -0.755498
16.52 -0.787762 -0.747696
16.53 -0.795239 -0.739819
16.54 -0.802637 -0.731866
16.55 -0.809956 -0.72384
16.56 -0.817195 -0.71574
16.57 -0.824352 -0.707568
16.58 -0.831428 -0.699325
16.59 -0.838421 -0.691011
16.6 -0.845331 -0.682626
16.61 -0.852157 -0.674173
16.62 -0.858899 -0.665652
16.63 -0.865556 -0.657063
16.64 -0.872126 -0.648407
16.65 -0.87861 -0.639686
16.66 -0.885007 -0.6309
16.67 -0.891316 -0.62205
16.68 -0.897537 -0.613136
16.69 -0.903668 -0.604161
16.7 -0.90971 -0.595124
16.71 -0.915661 -0.586027
16.72 -0.921521 -0.576871
16.73 -0.92729 -0.567655
16.74 -0.932966 -0.558383
16.75 -0.93855 -0.549053
16.76 -0.944041 -0.539667
16.77 -0.949437 -0.530227
16.78 -0.95474 -0.520733
16.79 -0.959947 -0.511185
16.8 -0.965059 -0.501586
16.81 -0.970075 -0.491935
16.82 -0.974994 -0.482234
16.83 -0.979816 -0.472484
16.84 -0.984541 -0.462686
16.85 -0.989168 -0.452841
16.86 -0.993696 -0.442949
16.87 -0.998126 -0.433012
16.88 -1.00246 -0.423031
16.89 -1.00669 -0.413006
16.9 -1.01082 -0.40294
16.91 -1.01485 -0.392831
16.92 -1.01877 -0.382683
16.93 -1.0226 -0.372495
16.94 -1.02633 -0.362269
16.95 -1.02995 -0.352006
16.96 -1.03347 -0.341706
16.97 -1.03689 -0.331372
16.98 -1.0402 -0.321003
16.99 -1.04341 -0.310601
17 -1.04652 -0.300167
17.01 -1.04952 -0.289702
17.02 -1.05241 -0.279206
17.03 -1.05521 -0.268682
17.04 -1.05789 -0.25813
17.05 -1.06047 -0.247551
17.06 -1.06295 -0.236947
17.07 -1.06532 -0.226317
17.08 -1.06758 -0.215664
17.09 -1.06974 -0.204988
17.1 -1.07179 -0.194291
17.11 -1.07373 -0.183573
17.12 -1.07557 -0.172835
17.13 -1.0773 -0.16208
17.14 -1.07892 -0.151307
17.15 -1.08043 -0.140518
17.16 -1.08184 -0.129713
17.17 -1.08313 -0.118895
17.18 -1.08432 -0.108064
17.19 -1.0854 -0.0972205
17.2 -1.08637 -0.0863665
17.21 -1.08724 -0.0755027
17.22 -1.08799 -0.0646303
17.23 -1.08864 -0.0537504
17.24 -1.08918 -0.042864
17.25 -1.08961 -0.0319723
17.26 -1.08992 -0.0210762
17.27 -1.09014 -0.010177
17.28 -1.09024 0.000724397
17.29 -1.09023 0.0116268
17.3 -1.09011 0.0225291
17.31 -1.08989 0.0334302
17.32 -1.08955 0.0443291
17.33 -1.08911 0.0552246
17.34 -1.08856 0.0661157
17.35 -1.0879 0.0770013
17.36 -1.08713 0.0878803
17.37 -1.08625 0.0987516
17.38 -1.08526 0.109614
17.39 -1.08417 0.120467
17.4 -1.08296 0.131308
17.41 -1.08165 0.142138
17.42 -1.08023 0.152954
17.43 -1.0787 0.163757
17.44 -1.07706 0.174544
17.45 -1.07531 0.185314
17.46 -1.07346 0.196067
17.47 -1.0715 0.206802
17.48 -1.06943 0.217517
17.49 -1.06726 0.228211
17.5 -1.06497 0.238884
17.51 -1.06259 0.249534
17.52 -1.06009 0.260159
17.53 -1.05749 0.27076
17.54 -1.05478 0.281335
17.55 -1.05197 0.291883
17.56 -1.04905 0.302403
17.57 -1.04602 0.312893
17.58 -1.0429 0.323353
17.59 -1.03966 0.333782
17.6 -1.03632 0.344179
17.61 -1.03288 0.354542
17.62 -1.02934 0.364871
17.63 -1.02569 0.375164
17.64 -1.02194 0.385421
17.65 -1.01808 0.395641
17.66 -1.01413 0.405822
17.67 -1.01007 0.415963
17.68 -1.00591 0.426063
17.69 -1.00165 0.436123
17.7 -0.997287 0.446139
17.71 -0.992825 0.456112
17.72 -0.988264 0.46604
17.73 -0.983604 0.475923
17.74 -0.978844 0.485759
17.75 -0.973987 0.495547
17.76 -0.969031 0.505287
17.77 -0.963978 0.514977
17.78 -0.958829 0.524617
17.79 -0.953583 0.534206
17.8 -0.94824 0.543741
17.81 -0.942803 0.553224
17.82 -0.937271 0.562652
17.83 -0.931644 0.572025
17.84 -0.925924 0.581341
17.85 -0.920111 0.5906
17.86 -0.914205 0.599801
17.87 -0.908207 0.608943
17.88 -0.902117 0.618025
17.89 -0.895937 0.627047
17.9 -0.889666 0.636006
17.91 -0.883306 0.644903
17.92 -0.876857 0.653736
17.93 -0.87032 0.662504
17.94 -0.863695 0.671207
17.95 -0.856983 0.679844
17.96 -0.850184 0.688414
17.97 -0.8433 0.696916
17.98 -0.836331 0.705349
17.99 -0.829278 0.713712
18 -0.822141 0.722005
18.01 -0.814921 0.730227
18.02 -0.807618 0.738376
18.03 -0.800234 0.746452
18.04 -0.79277 0.754454
18.05 -0.785225 0.762382
18.06 -0.777602 0.770234
18.07 -0.769899 0.77801
18.08 -0.762119 0.785709
18.09 -0.754262 0.79333
18.1 -0.746329 0.800873
18.11 -0.73832 0.808336
18.12 -0.730237 0.81572
18.13 -0.722079 0.823022
18.14 -0.713849 0.830243
18.15 -0.705547 0.837381
18.16 -0.697173 0.844437
18.17 -0.688729 0.851408
18.18 -0.680215 0.858296
18.19 -0.671632 0.865098
18.2 -0.662981 0.871814
18.21 -0.654262 0.878444
18.22 -0.645478 0.884987
18.23 -0.636628 0.891441
18.24 -0.627714 0.897808
18.25 -0.618736 0.904085
18.26 -0.609695 0.910272
18.27 -0.600592 0.916369
18.28 -0.591428 0.922375
18.29 -0.582205 0.928289
18.3 -0.572922 0.934111
18.31 -0.563581 0.939841
18.32 -0.554182 0.945476
18.33 -0.544727 0.951018
18.34 -0.535217 0.956465
18.35 -0.525653 0.961818
18.36 -0.516034 0.967074
18.37 -0.506364 0.972235
18.38 -0.496641 0.977298
18.39 -0.486868 0.982265
18.4 -0.477046 0.987133
18.41 -0.467174 0.991904
18.42 -0.457255 0.996575
18.43 -0.44729 1.00115
18.44 -0.437278 1.00562
18.45 -0.427222 1.00999
18.46 -0.417122 1.01427
18.47 -0.406979 1.01844
18.48 -0.396795 1.02251
18.49 -0.38657 1.02647
18.5 -0.376305 1.03034
18.51 -0.366002 1.0341
18.52 -0.355661 1.03776
18.53 -0.345283 1.04132
18.54 -0.33487 1.04477
18.55 -0.324422 1.04812
